"","ID","Sample","Assay","SampleName","Type","rConc","AssayName","Value","Quality","Call","Threshold","Plate"
"1466","S107-A02","S107","A02","9900039290","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1467","S107-A03","S107","A03","9900039290","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1468","S107-A04","S107","A04","9900039290","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1469","S107-A05","S107","A05","9900039290","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1470","S107-A06","S107","A06","9900039290","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1471","S107-A07","S107","A07","9900039290","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1472","S107-A08","S107","A08","9900039290","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1473","S107-A09","S107","A09","9900039290","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1474","S107-A10","S107","A10","9900039290","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1475","S107-A11","S107","A11","9900039290","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1476","S107-A12","S107","A12","9900039290","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1477","S107-A13","S107","A13","9900039290","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1478","S107-A14","S107","A14","9900039290","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1479","S107-A15","S107","A15","9900039290","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1480","S107-A16","S107","A16","9900039290","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1481","S107-A17","S107","A17","9900039290","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1482","S107-A18","S107","A18","9900039290","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1483","S107-A19","S107","A19","9900039290","Unknown",1,"RP",12.5706549994763,0.941686569829466,"Pass",0.033418851518901,"Plate2"
"1484","S107-A20","S107","A20","9900039290","Unknown",1,"RP",12.5447656185703,0.939469712598606,"Pass",0.033418851518901,"Plate2"
"1485","S107-A21","S107","A21","9900039290","Unknown",1,"RP",12.5680046308514,0.939462066869392,"Pass",0.033418851518901,"Plate2"
"1486","S107-A22","S107","A22","9900039290","Unknown",1,"RP",12.5589771270374,0.940054361540636,"Pass",0.033418851518901,"Plate2"
"1487","S107-A23","S107","A23","9900039290","Unknown",1,"RP",12.4712136579244,0.927414483561015,"Pass",0.033418851518901,"Plate2"
"1488","S107-A24","S107","A24","9900039290","Unknown",1,"RP",12.5388499703489,0.93534581699711,"Pass",0.033418851518901,"Plate2"
"1489","S108-A01","S108","A01","9900039379","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1490","S108-A02","S108","A02","9900039379","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1491","S108-A03","S108","A03","9900039379","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1492","S108-A04","S108","A04","9900039379","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1493","S108-A05","S108","A05","9900039379","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1494","S108-A06","S108","A06","9900039379","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1495","S108-A07","S108","A07","9900039379","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1496","S108-A08","S108","A08","9900039379","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1497","S108-A09","S108","A09","9900039379","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1498","S108-A10","S108","A10","9900039379","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1499","S108-A11","S108","A11","9900039379","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1500","S108-A12","S108","A12","9900039379","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1501","S108-A13","S108","A13","9900039379","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1502","S108-A14","S108","A14","9900039379","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1503","S108-A15","S108","A15","9900039379","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1504","S108-A16","S108","A16","9900039379","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1505","S108-A17","S108","A17","9900039379","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1506","S108-A18","S108","A18","9900039379","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1507","S108-A19","S108","A19","9900039379","Unknown",1,"RP",7.82935542060078,0.959812004969476,"Pass",0.033418851518901,"Plate2"
"1508","S108-A20","S108","A20","9900039379","Unknown",1,"RP",7.73006731908518,0.943188701710593,"Pass",0.033418851518901,"Plate2"
"1509","S108-A21","S108","A21","9900039379","Unknown",1,"RP",7.80853341367003,0.948963528173531,"Pass",0.033418851518901,"Plate2"
"1510","S108-A22","S108","A22","9900039379","Unknown",1,"RP",7.7864095197245,0.954582164397191,"Pass",0.033418851518901,"Plate2"
"1511","S108-A23","S108","A23","9900039379","Unknown",1,"RP",7.66896731205391,0.931900579860959,"Pass",0.033418851518901,"Plate2"
"1512","S108-A24","S108","A24","9900039379","Unknown",1,"RP",7.74985422248935,0.947198658675098,"Pass",0.033418851518901,"Plate2"
"1513","S115-A01","S115","A01","9900039294","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1514","S115-A02","S115","A02","9900039294","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1515","S115-A03","S115","A03","9900039294","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1516","S115-A04","S115","A04","9900039294","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1517","S115-A05","S115","A05","9900039294","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1518","S115-A06","S115","A06","9900039294","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1519","S115-A07","S115","A07","9900039294","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1520","S115-A08","S115","A08","9900039294","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1521","S115-A09","S115","A09","9900039294","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1522","S115-A10","S115","A10","9900039294","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1523","S115-A11","S115","A11","9900039294","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1524","S115-A12","S115","A12","9900039294","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1525","S115-A13","S115","A13","9900039294","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1526","S115-A14","S115","A14","9900039294","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1527","S115-A15","S115","A15","9900039294","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1528","S115-A16","S115","A16","9900039294","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1529","S115-A17","S115","A17","9900039294","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1530","S115-A18","S115","A18","9900039294","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1531","S115-A19","S115","A19","9900039294","Unknown",1,"RP",6.82019341537885,0.998091974198777,"Pass",0.033418851518901,"Plate2"
"1532","S115-A20","S115","A20","9900039294","Unknown",1,"RP",6.63044869575615,0.976824741784626,"Pass",0.033418851518901,"Plate2"
"1533","S115-A21","S115","A21","9900039294","Unknown",1,"RP",6.81762567046591,0.987651488155813,"Pass",0.033418851518901,"Plate2"
"1534","S115-A22","S115","A22","9900039294","Unknown",1,"RP",6.75431369020116,0.987325022258808,"Pass",0.033418851518901,"Plate2"
"1535","S115-A23","S115","A23","9900039294","Unknown",1,"RP",6.56408658205213,0.977441393356364,"Pass",0.033418851518901,"Plate2"
"1536","S115-A24","S115","A24","9900039294","Unknown",1,"RP",6.79711280951334,0.997348092584299,"Pass",0.033418851518901,"Plate2"
"1537","S116-A01","S116","A01","9900039101","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1538","S116-A02","S116","A02","9900039101","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1539","S116-A03","S116","A03","9900039101","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1540","S116-A04","S116","A04","9900039101","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1541","S116-A05","S116","A05","9900039101","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1542","S116-A06","S116","A06","9900039101","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1543","S116-A07","S116","A07","9900039101","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1544","S116-A08","S116","A08","9900039101","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1545","S116-A09","S116","A09","9900039101","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1546","S116-A10","S116","A10","9900039101","Unknown",1,"N2",21.2717241748417,0.916086455817987,"Pass",0.033418851518901,"Plate2"
"1547","S116-A11","S116","A11","9900039101","Unknown",1,"N2",21.0908923837643,0.891100310289779,"Pass",0.033418851518901,"Plate2"
"1548","S116-A12","S116","A12","9900039101","Unknown",1,"N2",21.1959222022819,0.904667400257692,"Pass",0.033418851518901,"Plate2"
"1549","S116-A13","S116","A13","9900039101","Unknown",1,"N2",21.5690085507507,0.961459647845803,"Pass",0.033418851518901,"Plate2"
"1550","S116-A14","S116","A14","9900039101","Unknown",1,"N2",20.8570008296847,1,"Pass",0.033418851518901,"Plate2"
"1551","S116-A15","S116","A15","9900039101","Unknown",1,"N2",21.1770143904479,0.902965426455837,"Pass",0.033418851518901,"Plate2"
"1552","S116-A16","S116","A16","9900039101","Unknown",1,"N2",21.3141366453682,0.929582670542621,"Pass",0.033418851518901,"Plate2"
"1553","S116-A17","S116","A17","9900039101","Unknown",1,"N2",21.374490725257,0.935785344996113,"Pass",0.033418851518901,"Plate2"
"1554","S116-A18","S116","A18","9900039101","Unknown",1,"N2",21.3638708334591,0.93740773413982,"Pass",0.033418851518901,"Plate2"
"1555","S116-A19","S116","A19","9900039101","Unknown",1,"RP",9.54711910487159,0.964997138968735,"Pass",0.033418851518901,"Plate2"
"1556","S116-A20","S116","A20","9900039101","Unknown",1,"RP",9.33755367108256,0.944146385719639,"Pass",0.033418851518901,"Plate2"
"1557","S116-A21","S116","A21","9900039101","Unknown",1,"RP",9.58083585720907,0.977054258899748,"Pass",0.033418851518901,"Plate2"
"1558","S116-A22","S116","A22","9900039101","Unknown",1,"RP",9.5152721173793,0.966232354379975,"Pass",0.033418851518901,"Plate2"
"1559","S116-A23","S116","A23","9900039101","Unknown",1,"RP",9.29707182090666,0.944066267369249,"Pass",0.033418851518901,"Plate2"
"1560","S116-A24","S116","A24","9900039101","Unknown",1,"RP",9.48410736890611,0.967062913201943,"Pass",0.033418851518901,"Plate2"
"1561","S117-A01","S117","A01","04MI200640957A","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1562","S117-A02","S117","A02","04MI200640957A","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1563","S117-A03","S117","A03","04MI200640957A","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1564","S117-A04","S117","A04","04MI200640957A","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1565","S117-A05","S117","A05","04MI200640957A","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1566","S117-A06","S117","A06","04MI200640957A","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1567","S117-A07","S117","A07","04MI200640957A","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1568","S117-A08","S117","A08","04MI200640957A","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1569","S117-A09","S117","A09","04MI200640957A","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1570","S117-A10","S117","A10","04MI200640957A","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1571","S117-A11","S117","A11","04MI200640957A","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1572","S117-A12","S117","A12","04MI200640957A","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1573","S117-A13","S117","A13","04MI200640957A","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1574","S117-A14","S117","A14","04MI200640957A","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1575","S117-A15","S117","A15","04MI200640957A","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1576","S117-A16","S117","A16","04MI200640957A","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1577","S117-A17","S117","A17","04MI200640957A","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1578","S117-A18","S117","A18","04MI200640957A","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1579","S117-A19","S117","A19","04MI200640957A","Unknown",1,"RP",9.66305910392959,0.959664692397826,"Pass",0.033418851518901,"Plate2"
"1580","S117-A20","S117","A20","04MI200640957A","Unknown",1,"RP",9.56228961006058,0.947664672417133,"Pass",0.033418851518901,"Plate2"
"1581","S117-A21","S117","A21","04MI200640957A","Unknown",1,"RP",9.6491833667276,0.957740982962811,"Pass",0.033418851518901,"Plate2"
"1582","S117-A22","S117","A22","04MI200640957A","Unknown",1,"RP",9.64074631678807,0.959495649090586,"Pass",0.033418851518901,"Plate2"
"1583","S117-A23","S117","A23","04MI200640957A","Unknown",1,"RP",9.51014920351401,0.942164669300872,"Pass",0.033418851518901,"Plate2"
"1584","S117-A24","S117","A24","04MI200640957A","Unknown",1,"RP",9.58853784141852,0.954325686106421,"Pass",0.033418851518901,"Plate2"
"1585","S118-A01","S118","A01","9900039378","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1586","S118-A02","S118","A02","9900039378","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1587","S118-A03","S118","A03","9900039378","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1588","S118-A04","S118","A04","9900039378","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1589","S118-A05","S118","A05","9900039378","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1590","S118-A06","S118","A06","9900039378","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1591","S118-A07","S118","A07","9900039378","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1592","S118-A08","S118","A08","9900039378","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1593","S118-A09","S118","A09","9900039378","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1594","S118-A10","S118","A10","9900039378","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1595","S118-A11","S118","A11","9900039378","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1596","S118-A12","S118","A12","9900039378","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1597","S118-A13","S118","A13","9900039378","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1598","S118-A14","S118","A14","9900039378","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1599","S118-A15","S118","A15","9900039378","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1600","S118-A16","S118","A16","9900039378","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1601","S118-A17","S118","A17","9900039378","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1602","S118-A18","S118","A18","9900039378","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1603","S118-A19","S118","A19","9900039378","Unknown",1,"RP",11.6007884059549,0.932163870284382,"Pass",0.033418851518901,"Plate2"
"1604","S118-A20","S118","A20","9900039378","Unknown",1,"RP",11.5164304920976,0.933035782874023,"Pass",0.033418851518901,"Plate2"
"1605","S118-A21","S118","A21","9900039378","Unknown",1,"RP",11.6178149425347,0.940656112502403,"Pass",0.033418851518901,"Plate2"
"1606","S118-A22","S118","A22","9900039378","Unknown",1,"RP",11.56267144769,0.936275613105194,"Pass",0.033418851518901,"Plate2"
"1607","S118-A23","S118","A23","9900039378","Unknown",1,"RP",11.4465331624412,0.921967329126232,"Pass",0.033418851518901,"Plate2"
"1608","S118-A24","S118","A24","9900039378","Unknown",1,"RP",11.507425507693,0.923310054497116,"Pass",0.033418851518901,"Plate2"
"1609","S119-A01","S119","A01","9900039132","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1610","S119-A02","S119","A02","9900039132","Unknown",1,"N1",2.5,0,"Flag",0.033418851518901,"Plate2"
"1611","S119-A03","S119","A03","9900039132","Unknown",1,"N1",8.43434515373884,0,"Flag",0.033418851518901,"Plate2"
"1612","S119-A04","S119","A04","9900039132","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1613","S119-A05","S119","A05","9900039132","Unknown",1,"N1",15.2474805734833,0.705882352941176,"Pass",0.033418851518901,"Plate2"
"1614","S119-A06","S119","A06","9900039132","Unknown",1,"N1",11.8369475013865,0.471643133267029,"Flag",0.033418851518901,"Plate2"
"1615","S119-A07","S119","A07","9900039132","Unknown",1,"N1",14.0350933271852,0.770409433742078,"Pass",0.033418851518901,"Plate2"
"1616","S119-A08","S119","A08","9900039132","Unknown",1,"N1",16.5,0.116839016195072,"Flag",0.033418851518901,"Plate2"
"1617","S119-A09","S119","A09","9900039132","Unknown",1,"N1",8.08759232650212,0,"Flag",0.033418851518901,"Plate2"
"1618","S119-A10","S119","A10","9900039132","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1619","S119-A11","S119","A11","9900039132","Unknown",1,"N2",12.8548596474441,0.102173833843163,"Flag",0.033418851518901,"Plate2"
"1620","S119-A12","S119","A12","9900039132","Unknown",1,"N2",24.5,0.0900574801926387,"Flag",0.033418851518901,"Plate2"
"1621","S119-A13","S119","A13","9900039132","Unknown",1,"N2",12.7375317685401,0.14,"Flag",0.033418851518901,"Plate2"
"1622","S119-A14","S119","A14","9900039132","Unknown",1,"N2",17.5,0.14,"Flag",0.033418851518901,"Plate2"
"1623","S119-A15","S119","A15","9900039132","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1624","S119-A16","S119","A16","9900039132","Unknown",1,"N2",9.97549203552814,0.817025964531668,"Pass",0.033418851518901,"Plate2"
"1625","S119-A17","S119","A17","9900039132","Unknown",1,"N2",8.86171197419255,0.513360382753803,"Flag",0.033418851518901,"Plate2"
"1626","S119-A18","S119","A18","9900039132","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"1627","S119-A19","S119","A19","9900039132","Unknown",1,"RP",14.0186273597794,0.0395726065131981,"Flag",0.033418851518901,"Plate2"
"1628","S119-A20","S119","A20","9900039132","Unknown",1,"RP",15.5,0.232458329270674,"Flag",0.033418851518901,"Plate2"
"1629","S119-A21","S119","A21","9900039132","Unknown",1,"RP",9.10788081504592,0.792613500396822,"Pass",0.033418851518901,"Plate2"
"1630","S119-A22","S119","A22","9900039132","Unknown",1,"RP",999,0,"Flag",0.033418851518901,"Plate2"
"1631","S119-A23","S119","A23","9900039132","Unknown",1,"RP",999,0,"Flag",0.033418851518901,"Plate2"
"1632","S119-A24","S119","A24","9900039132","Unknown",1,"RP",999,0,"Flag",0.033418851518901,"Plate2"
"1633","S127-A01","S127","A01","04MI200650984A","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1634","S127-A02","S127","A02","04MI200650984A","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1635","S127-A03","S127","A03","04MI200650984A","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1636","S127-A04","S127","A04","04MI200650984A","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1637","S127-A05","S127","A05","04MI200650984A","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1638","S127-A06","S127","A06","04MI200650984A","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1639","S127-A07","S127","A07","04MI200650984A","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1640","S127-A08","S127","A08","04MI200650984A","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"1641","S127-A09","S127","A09","04MI200650984A","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
